entry_time,exit_time,model,direction,tag,risk_ticks,raw_r,spread_cost_points,primary_r,stress_r,reason,year,period,session,hour,weekday,model_direction,md_session,md_weekday,risk_quartile
2021-02-10 10:36:00,2021-02-10 10:37:00,or_rev,long,or_rev_long,43.400000000001455,3.533410138248696,0.2,3.514976958525194,3.4965437788016924,trail,2021,DEV,MORNING_1030_1200,10,Wednesday,or_rev__long,or_rev__long__MORNING_1030_1200,or_rev__long__Wednesday,Q1_TIGHT
2021-02-11 10:12:00,2021-02-11 10:12:00,or_rev,long,or_rev_long,47.400000000001455,-1.0052742616033754,0.2,-1.0221518987341767,-1.0390295358649777,stop,2021,DEV,OPEN_0930_1030,10,Thursday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Thursday,Q2
2021-02-11 12:22:00,2021-02-11 12:25:00,vwap_rev,long,vwap_rev_long,41.19999999999709,-0.006067961165048972,0.2,-0.025485436893205683,-0.044902912621362395,trail,2021,DEV,LUNCH_1200_1330,12,Thursday,vwap_rev__long,vwap_rev__long__LUNCH_1200_1330,vwap_rev__long__Thursday,Q1_TIGHT
2021-02-11 12:36:00,2021-02-11 12:38:00,vwap_rev,long,vwap_rev_long,49.80000000000291,1.1837349397589085,0.2,1.167670682730797,1.1516064257026855,trail,2021,DEV,LUNCH_1200_1330,12,Thursday,vwap_rev__long,vwap_rev__long__LUNCH_1200_1330,vwap_rev__long__Thursday,Q3
2021-02-11 14:12:00,2021-02-11 14:14:00,trend,short,trend_cont_short,55.400000000001455,-0.004512635379061253,0.2,-0.018953068592057264,-0.03339350180505328,trail,2021,DEV,PM_1330_1500,14,Thursday,trend__short,trend__short__PM_1330_1500,trend__short__Thursday,Q3
2021-02-16 09:47:00,2021-02-16 09:50:00,sweep,long,sweep_pdl_long,47.0,-0.005319148936170213,0.2,-0.022340425531914895,-0.039361702127659576,trail,2021,DEV,OPEN_0930_1030,9,Tuesday,sweep__long,sweep__long__OPEN_0930_1030,sweep__long__Tuesday,Q2
2021-02-16 10:04:00,2021-02-16 10:05:00,pd_rev,long,pd_pdl_long,50.80000000000291,-0.004921259842519403,0.2,-0.020669291338581492,-0.036417322834643585,trail,2021,DEV,OPEN_0930_1030,10,Tuesday,pd_rev__long,pd_rev__long__OPEN_0930_1030,pd_rev__long__Tuesday,Q3
2021-02-16 11:12:00,2021-02-16 11:13:00,vwap_rev,long,vwap_rev_long,49.80000000000291,0.8222891566263996,0.2,0.806224899598288,0.7901606425701766,trail,2021,DEV,MORNING_1030_1200,11,Tuesday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Tuesday,Q3
2021-02-16 11:38:00,2021-02-16 11:46:00,vwap_scalp,long,vwap_scalp_long,43.0,-1.005813953488372,0.2,-1.0244186046511627,-1.0430232558139534,stop,2021,DEV,MORNING_1030_1200,11,Tuesday,vwap_scalp__long,vwap_scalp__long__MORNING_1030_1200,vwap_scalp__long__Tuesday,Q1_TIGHT
2021-02-16 12:37:00,2021-02-16 12:40:00,vwap_scalp,long,vwap_scalp_long,43.400000000001455,-1.0057603686635943,0.2,-1.024193548387096,-1.0426267281105976,stop,2021,DEV,LUNCH_1200_1330,12,Tuesday,vwap_scalp__long,vwap_scalp__long__LUNCH_1200_1330,vwap_scalp__long__Tuesday,Q1_TIGHT
2021-02-16 12:54:00,2021-02-16 12:56:00,vwap_scalp,long,vwap_scalp_long,45.19999999999709,0.8971238938054319,0.2,0.879424778761183,0.861725663716934,trail,2021,DEV,LUNCH_1200_1330,12,Tuesday,vwap_scalp__long,vwap_scalp__long__LUNCH_1200_1330,vwap_scalp__long__Tuesday,Q2
2021-02-16 14:19:00,2021-02-16 14:28:00,trend,long,trend_cont_long,41.19999999999709,0.6686893203884674,0.2,0.6492718446603107,0.629854368932154,trail,2021,DEV,PM_1330_1500,14,Tuesday,trend__long,trend__long__PM_1330_1500,trend__long__Tuesday,Q1_TIGHT
2021-02-17 10:25:00,2021-02-17 10:28:00,vwap_rev,long,vwap_rev_long,47.80000000000291,-1.0052301255230123,0.2,-1.0219665271966514,-1.0387029288702905,stop,2021,DEV,OPEN_0930_1030,10,Wednesday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Wednesday,Q2
2021-02-17 11:47:00,2021-02-17 11:48:00,trend,short,trend_cont_short,63.599999999998545,-1.003930817610063,0.2,-1.0165094339622645,-1.0290880503144662,stop,2021,DEV,MORNING_1030_1200,11,Wednesday,trend__short,trend__short__MORNING_1030_1200,trend__short__Wednesday,Q4_WIDE
2021-02-17 12:02:00,2021-02-17 12:06:00,kalman_mom,long,kalman_mom_long,46.400000000001455,0.5463362068965032,0.2,0.5290948275861589,0.5118534482758146,trail,2021,DEV,LUNCH_1200_1330,12,Wednesday,kalman_mom__long,kalman_mom__long__LUNCH_1200_1330,kalman_mom__long__Wednesday,Q2
2021-02-17 13:31:00,2021-02-17 13:36:00,pm_mom,long,pm_mom_long,57.0,-1.0043859649122806,0.2,-1.018421052631579,-1.0324561403508772,stop,2021,DEV,PM_1330_1500,13,Wednesday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Wednesday,Q4_WIDE
2021-02-18 10:21:00,2021-02-18 10:22:00,vwap_rev,long,vwap_rev_long,48.19999999999709,-0.005186721991701558,0.2,-0.021784232365146546,-0.03838174273859153,trail,2021,DEV,OPEN_0930_1030,10,Thursday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Thursday,Q2
2021-02-18 10:26:00,2021-02-18 10:27:00,vwap_rev,long,vwap_rev_long,42.0,-1.005952380952381,0.2,-1.025,-1.0440476190476191,stop,2021,DEV,OPEN_0930_1030,10,Thursday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Thursday,Q1_TIGHT
2021-02-18 10:52:00,2021-02-18 10:56:00,kalman_mom,long,kalman_mom_long,46.0,0.8206521739130435,0.2,0.8032608695652174,0.7858695652173913,trail,2021,DEV,MORNING_1030_1200,10,Thursday,kalman_mom__long,kalman_mom__long__MORNING_1030_1200,kalman_mom__long__Thursday,Q2
2021-02-18 11:08:00,2021-02-18 11:09:00,trend,long,trend_cont_long,47.80000000000291,-1.0052301255230123,0.2,-1.0219665271966514,-1.0387029288702905,stop,2021,DEV,MORNING_1030_1200,11,Thursday,trend__long,trend__long__MORNING_1030_1200,trend__long__Thursday,Q2
2021-02-18 11:54:00,2021-02-18 11:55:00,trend,short,trend_cont_short,48.599999999998545,-1.0051440329218109,0.2,-1.0216049382716057,-1.0380658436214003,stop,2021,DEV,MORNING_1030_1200,11,Thursday,trend__short,trend__short__MORNING_1030_1200,trend__short__Thursday,Q3
2021-02-18 12:22:00,2021-02-18 12:25:00,pd_rev,long,pd_pdl_long,56.0,0.6205357142857143,0.2,0.6062500000000001,0.5919642857142857,trail,2021,DEV,LUNCH_1200_1330,12,Thursday,pd_rev__long,pd_rev__long__LUNCH_1200_1330,pd_rev__long__Thursday,Q4_WIDE
2021-02-19 10:14:00,2021-02-19 10:15:00,or_rev,long,or_rev_long,46.80000000000291,-0.00534188034188001,0.2,-0.02243589743589604,-0.03952991452991207,trail,2021,DEV,OPEN_0930_1030,10,Friday,or_rev__long,or_rev__long__OPEN_0930_1030,or_rev__long__Friday,Q2
2021-02-19 12:27:00,2021-02-19 12:35:00,vwap_rev,long,vwap_rev_long,43.599999999998545,-1.0057339449541287,0.2,-1.0240825688073403,-1.042431192660552,stop,2021,DEV,LUNCH_1200_1330,12,Friday,vwap_rev__long,vwap_rev__long__LUNCH_1200_1330,vwap_rev__long__Friday,Q1_TIGHT
2021-02-19 12:38:00,2021-02-19 12:39:00,vwap_rev,long,vwap_rev_long,42.80000000000291,-1.0058411214953267,0.2,-1.024532710280372,-1.0432242990654177,stop,2021,DEV,LUNCH_1200_1330,12,Friday,vwap_rev__long,vwap_rev__long__LUNCH_1200_1330,vwap_rev__long__Friday,Q1_TIGHT
2021-02-19 13:22:00,2021-02-19 13:25:00,ou_lunch,long,ou_lunch_long,43.599999999998545,1.4483944954129258,0.2,1.4300458715597142,1.4116972477065024,trail,2021,DEV,LUNCH_1200_1330,13,Friday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Friday,Q1_TIGHT
2021-02-19 13:26:00,2021-02-19 13:34:00,ou_lunch,long,ou_lunch_long,56.80000000000291,-1.004401408450704,0.2,-1.0184859154929569,-1.0325704225352097,stop,2021,DEV,LUNCH_1200_1330,13,Friday,ou_lunch__long,ou_lunch__long__LUNCH_1200_1330,ou_lunch__long__Friday,Q4_WIDE
2021-02-19 13:36:00,2021-02-19 13:38:00,ou_rev,long,ou_rev_long,43.80000000000291,1.619863013698456,0.2,1.6015981735158087,1.5833333333331616,trail,2021,DEV,PM_1330_1500,13,Friday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Friday,Q1_TIGHT
2021-02-19 13:39:00,2021-02-19 13:43:00,pm_mom,long,pm_mom_long,57.599999999998545,0.8359375000000464,0.2,0.8220486111111571,0.808159722222268,trail,2021,DEV,PM_1330_1500,13,Friday,pm_mom__long,pm_mom__long__PM_1330_1500,pm_mom__long__Friday,Q4_WIDE
2021-02-19 13:44:00,2021-02-19 13:45:00,ou_rev,long,ou_rev_long,42.400000000001455,0.6214622641508878,0.2,0.6025943396225866,0.5837264150942854,trail,2021,DEV,PM_1330_1500,13,Friday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Friday,Q1_TIGHT
2021-02-19 13:56:00,2021-02-19 14:03:00,ou_rev,long,ou_rev_long,49.599999999998545,0.7691532258065035,0.2,0.7530241935484385,0.7368951612903735,trail,2021,DEV,PM_1330_1500,13,Friday,ou_rev__long,ou_rev__long__PM_1330_1500,ou_rev__long__Friday,Q3
2021-02-22 10:21:00,2021-02-22 10:22:00,vwap_scalp,long,vwap_scalp_long,42.400000000001455,0.9988207547169126,0.2,0.9799528301886113,0.9610849056603101,trail,2021,DEV,OPEN_0930_1030,10,Monday,vwap_scalp__long,vwap_scalp__long__OPEN_0930_1030,vwap_scalp__long__Monday,Q1_TIGHT
2021-02-22 10:27:00,2021-02-22 10:28:00,vwap_rev,long,vwap_rev_long,49.19999999999709,-1.0050813008130084,0.2,-1.0213414634146354,-1.0376016260162624,stop,2021,DEV,OPEN_0930_1030,10,Monday,vwap_rev__long,vwap_rev__long__OPEN_0930_1030,vwap_rev__long__Monday,Q3
2021-02-22 10:30:00,2021-02-22 10:31:00,vwap_rev,long,vwap_rev_long,44.400000000001455,0.7511261261260688,0.2,0.7331081081080514,0.7150900900900339,trail,2021,DEV,MORNING_1030_1200,10,Monday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Monday,Q2
2021-02-22 10:36:00,2021-02-22 10:39:00,ema_rev,long,ema_rev_long,54.599999999998545,-1.0045787545787548,0.2,-1.0192307692307698,-1.0338827838827849,trail,2021,DEV,MORNING_1030_1200,10,Monday,ema_rev__long,ema_rev__long__MORNING_1030_1200,ema_rev__long__Monday,Q3
2021-02-22 11:16:00,2021-02-22 11:20:00,ou_rev,long,ou_rev_long,67.40000000000146,0.9250741839762195,0.2,0.9132047477744394,0.9013353115726592,trail,2021,DEV,MORNING_1030_1200,11,Monday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Monday,Q4_WIDE
2021-02-23 10:14:00,2021-02-23 10:15:00,ema_rev,short,ema_rev_short,50.599999999998545,1.9990118577075962,0.2,1.983201581027754,1.9673913043479114,trail,2021,DEV,OPEN_0930_1030,10,Tuesday,ema_rev__short,ema_rev__short__OPEN_0930_1030,ema_rev__short__Tuesday,Q3
2021-02-23 10:57:00,2021-02-23 10:59:00,or_rev,short,or_rev_short,56.599999999998545,1.522084805653775,0.2,1.5079505300354001,1.4938162544170253,trail,2021,DEV,MORNING_1030_1200,10,Tuesday,or_rev__short,or_rev__short__MORNING_1030_1200,or_rev__short__Tuesday,Q4_WIDE
2021-02-24 11:10:00,2021-02-24 11:10:00,vwap_scalp,short,vwap_scalp_short,46.80000000000291,-1.00534188034188,0.2,-1.022435897435896,-1.0395299145299122,stop,2021,DEV,MORNING_1030_1200,11,Wednesday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Wednesday,Q2
2021-02-24 11:28:00,2021-02-24 11:30:00,or_rev,short,or_rev_short,54.599999999998545,1.06501831501837,0.2,1.050366300366355,1.03571428571434,trail,2021,DEV,MORNING_1030_1200,11,Wednesday,or_rev__short,or_rev__short__MORNING_1030_1200,or_rev__short__Wednesday,Q3
2021-02-24 11:37:00,2021-02-24 11:38:00,vwap_scalp,short,vwap_scalp_short,47.599999999998545,-0.005252100840336295,0.2,-0.022058823529412443,-0.03886554621848859,trail,2021,DEV,MORNING_1030_1200,11,Wednesday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Wednesday,Q2
2021-02-24 13:47:00,2021-02-24 13:49:00,pd_rev,short,pd_pdh_short,45.599999999998545,1.099780701754453,0.2,1.0822368421053297,1.0646929824562061,trail,2021,DEV,PM_1330_1500,13,Wednesday,pd_rev__short,pd_rev__short__PM_1330_1500,pd_rev__short__Wednesday,Q2
2021-02-24 14:13:00,2021-02-24 14:14:00,pm_mom,short,pm_mom_short,43.80000000000291,0.8436073059359506,0.2,0.8253424657533034,0.8070776255706562,trail,2021,DEV,PM_1330_1500,14,Wednesday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Wednesday,Q1_TIGHT
2021-02-24 14:16:00,2021-02-24 14:20:00,trend,short,trend_cont_short,66.80000000000291,-1.0037425149700596,0.2,-1.0157185628742507,-1.0276946107784417,stop,2021,DEV,PM_1330_1500,14,Wednesday,trend__short,trend__short__PM_1330_1500,trend__short__Wednesday,Q4_WIDE
2021-02-25 10:32:00,2021-02-25 10:33:00,kalman_mom,short,kalman_mom_short,47.80000000000291,-0.005230125523012234,0.2,-0.021966527196651382,-0.03870292887029053,trail,2021,DEV,MORNING_1030_1200,10,Thursday,kalman_mom__short,kalman_mom__short__MORNING_1030_1200,kalman_mom__short__Thursday,Q2
2021-02-25 13:34:00,2021-02-25 13:38:00,pm_mom,short,pm_mom_short,74.19999999999709,0.7890835579515526,0.2,0.7783018867925225,0.7675202156334925,trail,2021,DEV,PM_1330_1500,13,Thursday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Thursday,Q4_WIDE
2021-02-26 10:16:00,2021-02-26 10:17:00,kalman_mom,short,kalman_mom_short,45.80000000000291,2.793668122270501,0.2,2.7762008733622054,2.7587336244539093,trail,2021,DEV,OPEN_0930_1030,10,Friday,kalman_mom__short,kalman_mom__short__OPEN_0930_1030,kalman_mom__short__Friday,Q2
2021-03-01 10:40:00,2021-03-01 10:41:00,ou_rev,short,ou_rev_short,48.400000000001455,-1.0051652892561982,0.2,-1.0216942148760324,-1.0382231404958666,stop,2021,DEV,MORNING_1030_1200,10,Monday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Monday,Q3
2021-03-01 10:48:00,2021-03-01 10:50:00,ou_rev,short,ou_rev_short,44.400000000001455,-1.0056306306306304,0.2,-1.0236486486486478,-1.0416666666666652,stop,2021,DEV,MORNING_1030_1200,10,Monday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Monday,Q2
2021-03-01 11:06:00,2021-03-01 11:09:00,ou_rev,short,ou_rev_short,56.0,-1.0044642857142858,0.2,-1.01875,-1.0330357142857143,stop,2021,DEV,MORNING_1030_1200,11,Monday,ou_rev__short,ou_rev__short__MORNING_1030_1200,ou_rev__short__Monday,Q4_WIDE
2021-03-01 11:34:00,2021-03-01 11:36:00,ou_lunch,short,ou_lunch_short,48.19999999999709,-1.0051867219917014,0.2,-1.0217842323651465,-1.0383817427385915,stop,2021,DEV,MORNING_1030_1200,11,Monday,ou_lunch__short,ou_lunch__short__MORNING_1030_1200,ou_lunch__short__Monday,Q2
2021-03-01 11:47:00,2021-03-01 11:52:00,ou_lunch,short,ou_lunch_short,40.400000000001455,-1.0061881188118809,0.2,-1.0259900990099,-1.045792079207919,stop,2021,DEV,MORNING_1030_1200,11,Monday,ou_lunch__short,ou_lunch__short__MORNING_1030_1200,ou_lunch__short__Monday,Q1_TIGHT
2021-03-02 13:35:00,2021-03-02 13:39:00,ou_rev,short,ou_rev_short,44.19999999999709,-1.0056561085972855,0.2,-1.023755656108599,-1.0418552036199122,stop,2021,DEV,PM_1330_1500,13,Tuesday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Tuesday,Q2
2021-03-02 14:11:00,2021-03-02 14:12:00,pm_mom,short,pm_mom_short,41.400000000001455,0.8538647342994518,0.2,0.8345410628018679,0.8152173913042841,trail,2021,DEV,PM_1330_1500,14,Tuesday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Tuesday,Q1_TIGHT
2021-03-02 14:34:00,2021-03-02 14:39:00,trend,short,trend_cont_short,61.599999999998545,-1.0040584415584417,0.2,-1.017045454545455,-1.0300324675324684,stop,2021,DEV,PM_1330_1500,14,Tuesday,trend__short,trend__short__PM_1330_1500,trend__short__Tuesday,Q4_WIDE
2021-03-03 11:32:00,2021-03-03 11:33:00,vwap_scalp,short,vwap_scalp_short,43.599999999998545,-0.0057339449541286315,0.2,-0.024082568807340256,-0.042431192660551884,trail,2021,DEV,MORNING_1030_1200,11,Wednesday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Wednesday,Q1_TIGHT
2021-03-03 13:32:00,2021-03-03 13:33:00,pm_mom,short,pm_mom_short,65.59999999999854,1.0846036585366317,0.2,1.072408536585412,1.0602134146341922,trail,2021,DEV,PM_1330_1500,13,Wednesday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Wednesday,Q4_WIDE
2021-03-04 10:46:00,2021-03-04 10:47:00,ema_rev,short,ema_rev_short,59.599999999998545,-1.0041946308724834,0.2,-1.0176174496644301,-1.0310402684563766,stop,2021,DEV,MORNING_1030_1200,10,Thursday,ema_rev__short,ema_rev__short__MORNING_1030_1200,ema_rev__short__Thursday,Q4_WIDE
2021-03-04 11:46:00,2021-03-04 11:48:00,or_rev,short,or_rev_short,52.599999999998545,-1.0047528517110267,0.2,-1.0199619771863122,-1.035171102661598,stop,2021,DEV,MORNING_1030_1200,11,Thursday,or_rev__short,or_rev__short__MORNING_1030_1200,or_rev__short__Thursday,Q3
2021-03-04 13:35:00,2021-03-04 13:36:00,pm_mom,short,pm_mom_short,79.59999999999854,-1.003140703517588,0.2,-1.0131909547738698,-1.0232412060301512,stop,2021,DEV,PM_1330_1500,13,Thursday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Thursday,Q4_WIDE
2021-03-05 12:31:00,2021-03-05 12:32:00,vwap_scalp,short,vwap_scalp_short,40.19999999999709,-0.006218905472637266,0.2,-0.02611940298507652,-0.046019900497515774,trail,2021,DEV,LUNCH_1200_1330,12,Friday,vwap_scalp__short,vwap_scalp__short__LUNCH_1200_1330,vwap_scalp__short__Friday,Q1_TIGHT
2021-03-05 13:09:00,2021-03-05 13:09:00,vwap_scalp,short,vwap_scalp_short,48.599999999998545,-1.0051440329218109,0.2,-1.0216049382716057,-1.0380658436214003,stop,2021,DEV,LUNCH_1200_1330,13,Friday,vwap_scalp__short,vwap_scalp__short__LUNCH_1200_1330,vwap_scalp__short__Friday,Q3
2021-03-05 13:43:00,2021-03-05 13:45:00,ou_rev,short,ou_rev_short,59.19999999999709,2.0532094594596098,0.2,2.0396959459460957,2.0261824324325812,trail,2021,DEV,PM_1330_1500,13,Friday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Friday,Q4_WIDE
2021-03-05 13:48:00,2021-03-05 13:49:00,ou_rev,short,ou_rev_short,60.80000000000291,-0.004111842105262961,0.2,-0.017269736842104436,-0.030427631578945916,trail,2021,DEV,PM_1330_1500,13,Friday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Friday,Q4_WIDE
2021-03-05 13:55:00,2021-03-05 13:56:00,pm_mom,short,pm_mom_short,78.0,0.9198717948717948,0.2,0.9096153846153846,0.8993589743589743,trail,2021,DEV,PM_1330_1500,13,Friday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Friday,Q4_WIDE
2021-03-05 14:07:00,2021-03-05 14:08:00,ou_rev,short,ou_rev_short,69.19999999999709,1.2073699421966246,0.2,1.1958092485550056,1.1842485549133868,trail,2021,DEV,PM_1330_1500,14,Friday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Friday,Q4_WIDE
2021-03-08 13:32:00,2021-03-08 13:36:00,pm_mom,short,pm_mom_short,77.59999999999854,1.097293814433029,0.2,1.0869845360825134,1.0766752577319978,trail,2021,DEV,PM_1330_1500,13,Monday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Monday,Q4_WIDE
2021-03-09 10:01:00,2021-03-09 10:02:00,ou_rev,short,ou_rev_short,47.19999999999709,-0.005296610169491852,0.2,-0.02224576271186578,-0.03919491525423971,trail,2021,DEV,OPEN_0930_1030,10,Tuesday,ou_rev__short,ou_rev__short__OPEN_0930_1030,ou_rev__short__Tuesday,Q2
2021-03-09 10:15:00,2021-03-09 10:16:00,ou_rev,short,ou_rev_short,60.599999999998545,-1.0041254125412542,0.2,-1.0173267326732678,-1.0305280528052811,stop,2021,DEV,OPEN_0930_1030,10,Tuesday,ou_rev__short,ou_rev__short__OPEN_0930_1030,ou_rev__short__Tuesday,Q4_WIDE
2021-03-09 10:20:00,2021-03-09 10:23:00,ou_rev,short,ou_rev_short,48.19999999999709,-1.0051867219917014,0.2,-1.0217842323651465,-1.0383817427385915,stop,2021,DEV,OPEN_0930_1030,10,Tuesday,ou_rev__short,ou_rev__short__OPEN_0930_1030,ou_rev__short__Tuesday,Q2
2021-03-09 10:25:00,2021-03-09 10:26:00,ou_rev,short,ou_rev_short,67.59999999999854,-0.0036982248520710855,0.2,-0.01553254437869856,-0.027366863905326035,trail,2021,DEV,OPEN_0930_1030,10,Tuesday,ou_rev__short,ou_rev__short__OPEN_0930_1030,ou_rev__short__Tuesday,Q4_WIDE
2021-03-09 11:10:00,2021-03-09 11:11:00,pd_rev,short,pd_pdh_short,49.80000000000291,-1.0050200803212848,0.2,-1.0210843373493963,-1.0371485943775078,stop,2021,DEV,MORNING_1030_1200,11,Tuesday,pd_rev__short,pd_rev__short__MORNING_1030_1200,pd_rev__short__Tuesday,Q3
2021-03-09 12:58:00,2021-03-09 13:01:00,ou_lunch,short,ou_lunch_short,53.599999999998545,-1.0046641791044777,0.2,-1.0195895522388065,-1.0345149253731352,stop,2021,DEV,LUNCH_1200_1330,12,Tuesday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Tuesday,Q3
2021-03-09 14:35:00,2021-03-09 14:37:00,pm_mom,short,pm_mom_short,48.80000000000291,-1.0051229508196717,0.2,-1.0215163934426217,-1.0379098360655714,stop,2021,DEV,PM_1330_1500,14,Tuesday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Tuesday,Q3
2021-03-11 11:11:00,2021-03-11 11:14:00,vwap_rev,short,vwap_rev_short,43.80000000000291,-1.0057077625570772,0.2,-1.0239726027397245,-1.0422374429223715,stop,2021,DEV,MORNING_1030_1200,11,Thursday,vwap_rev__short,vwap_rev__short__MORNING_1030_1200,vwap_rev__short__Thursday,Q1_TIGHT
2021-03-11 11:17:00,2021-03-11 11:23:00,vwap_scalp,short,vwap_scalp_short,47.599999999998545,-1.0052521008403363,0.2,-1.0220588235294126,-1.0388655462184886,stop,2021,DEV,MORNING_1030_1200,11,Thursday,vwap_scalp__short,vwap_scalp__short__MORNING_1030_1200,vwap_scalp__short__Thursday,Q2
2021-03-11 12:27:00,2021-03-11 12:31:00,ou_lunch,short,ou_lunch_short,49.599999999998545,-1.0050403225806452,0.2,-1.0211693548387102,-1.0372983870967751,stop,2021,DEV,LUNCH_1200_1330,12,Thursday,ou_lunch__short,ou_lunch__short__LUNCH_1200_1330,ou_lunch__short__Thursday,Q3
2021-03-11 14:07:00,2021-03-11 14:09:00,ou_rev,short,ou_rev_short,45.19999999999709,-1.0055309734513278,0.2,-1.0232300884955767,-1.0409292035398257,stop,2021,DEV,PM_1330_1500,14,Thursday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Thursday,Q2
2021-03-11 14:11:00,2021-03-11 14:12:00,ou_rev,short,ou_rev_short,48.80000000000291,-0.0051229508196718255,0.2,-0.021516393442621667,-0.03790983606557151,trail,2021,DEV,PM_1330_1500,14,Thursday,ou_rev__short,ou_rev__short__PM_1330_1500,ou_rev__short__Thursday,Q3
2021-03-11 14:37:00,2021-03-11 14:44:00,pm_mom,short,pm_mom_short,40.599999999998545,-1.0061576354679804,0.2,-1.025862068965518,-1.0455665024630558,stop,2021,DEV,PM_1330_1500,14,Thursday,pm_mom__short,pm_mom__short__PM_1330_1500,pm_mom__short__Thursday,Q1_TIGHT
2021-03-12 10:27:00,2021-03-12 10:28:00,vwap_scalp,long,vwap_scalp_long,49.599999999998545,-1.0050403225806452,0.2,-1.0211693548387102,-1.0372983870967751,trail,2021,DEV,OPEN_0930_1030,10,Friday,vwap_scalp__long,vwap_scalp__long__OPEN_0930_1030,vwap_scalp__long__Friday,Q3
2021-03-12 10:56:00,2021-03-12 10:56:00,vwap_rev,long,vwap_rev_long,42.19999999999709,-1.0059241706161142,0.2,-1.0248815165876795,-1.0438388625592447,stop,2021,DEV,MORNING_1030_1200,10,Friday,vwap_rev__long,vwap_rev__long__MORNING_1030_1200,vwap_rev__long__Friday,Q1_TIGHT
2021-03-12 10:59:00,2021-03-12 11:05:00,ou_rev,long,ou_rev_long,75.40000000000146,-0.0033156498673739413,0.2,-0.013925729442970554,-0.024535809018567167,trail,2021,DEV,MORNING_1030_1200,10,Friday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Friday,Q4_WIDE
2021-03-12 11:07:00,2021-03-12 11:08:00,ou_rev,long,ou_rev_long,61.80000000000291,1.8600323624594122,0.2,1.8470873786406425,1.834142394821873,trail,2021,DEV,MORNING_1030_1200,11,Friday,ou_rev__long,ou_rev__long__MORNING_1030_1200,ou_rev__long__Friday,Q4_WIDE
2021-03-12 12:32:00,2021-03-12 12:33:00,pd_rev,long,pd_pdl_long,57.599999999998545,0.6796875000000424,0.2,0.6657986111111531,0.651909722222264,trail,2021,DEV,LUNCH_1200_1330,12,Friday,pd_rev__long,pd_rev__long__LUNCH_1200_1330,pd_rev__long__Friday,Q4_WIDE
2021-03-15 09:56:00,2021-03-15 09:57:00,ou_rev,short,ou_rev_short,45.80000000000291,-1.0054585152838424,0.2,-1.0229257641921383,-1.0403930131004342,stop,2021,DEV,OPEN_0930_1030,9,Monday,ou_rev__short,ou_rev__short__OPEN_0930_1030,ou_rev__short__Monday,Q2
