event_id,source_year,stack_id,zone_id,contact_trading_date,entry_trading_date,contact_idx,confirm_idx,entry_idx,contact_time,confirmation_time,entry_time,direction,representative_lower,representative_upper,representative_center,constituent_count,constituent_zone_ids,constituent_families,constituent_variants,doz_zone_ids,doz_source_timeframes,doz_variants,objective_zone_ids,objective_variants,doz_anchor_zone_id,doz_anchor_variant,doz_anchor_source_tf,doz_anchor_origin_time,doz_anchor_known_time,doz_origin_session,doz_activation_session,doz_structural_age_hours,doz_tradable_age_hours,doz_entry_age_hours,doz_tradable_age_source_bars,doz_tradable_age_bucket,objective_anchor_zone_id,objective_anchor_variant,objective_anchor_source_tf,objective_anchor_origin_time,objective_anchor_known_time,objective_origin_session,objective_activation_session,contact_session,confirmation_session,entry_session,entry_price,stop_price,risk_price,entry_delay_minutes,scenario,scenario_role,spread_usd,commission_rt_usd,annual_input_sha256,audit_runtime_commit,canonical_runner_source_commit,target_r,target_price,exit_idx,exit_time,exit_session,exit_price,gross_R,net_R,result,ambiguous_same_bar,concurrent_open_positions_before_entry
a678019c6129be9bead5f21e,2019,STACK_00171173,DOZ_BODY_00004708,2019-12-30,2019-12-30,1048260,1048260,1048261,2019-12-29T23:00:00+00:00,2019-12-29T23:00:00+00:00,2019-12-29T23:01:00+00:00,SHORT,1511.73,1512.285,1512.0075000000002,3,"[""DOZ_BODY_00004708"",""TRANSITION_H_00005108"",""TRANSITION_L_00005109""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""TRANSITION_HIGH"", ""TRANSITION_LOW""]","[""DOZ_BODY_00004708""]","[""15min""]","[""DOZ_BODY""]","[""TRANSITION_H_00005108"",""TRANSITION_L_00005109""]","[""TRANSITION_HIGH"",""TRANSITION_LOW""]",DOZ_BODY_00004708,DOZ_BODY,15min,2019-12-27T20:00:00+00:00,2019-12-27T20:30:00+00:00,NY_PM,NY_PM,51.0,50.5,50.516666666666666,202.0,1-3d,TRANSITION_H_00005108,TRANSITION_HIGH,SESSION,2019-12-27T21:59:00+00:00,2019-12-29T23:00:00+00:00,TRANSITION,ASIA_CME,ASIA_CME,ASIA_CME,ASIA_CME,1511.595,1512.645,1.0499999999999543,1,S18_C9_STRESS,stress,0.18,9.0,416c6410ac7d2ceb4bef04574c4ba45faf9fa6037472d713bf131e8dc63384a1,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1509.495,1048289,2019-12-29T23:29:00+00:00,ASIA_CME,1512.645,-1.0,-1.0857142857142894,SL,False,0
d76967115a75ab03708eedcc,2020,STACK_00104103,DOZ_BODY_00005653,2020-03-13,2020-03-13,630266,630266,630267,2020-03-13T16:26:00+00:00,2020-03-13T16:26:00+00:00,2020-03-13T16:27:00+00:00,LONG,1521.3249999999998,1521.5115,1521.41825,2,"[""DOZ_BODY_00005653"",""NY_AM_L_00003077""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""NY_AM_LOW""]","[""DOZ_BODY_00005653""]","[""30min""]","[""DOZ_BODY""]","[""NY_AM_L_00003077""]","[""NY_AM_LOW""]",DOZ_BODY_00005653,DOZ_BODY,30min,2020-01-02T11:30:00+00:00,2020-01-02T14:00:00+00:00,LONDON,NY_AM,1708.9333333333334,1706.4333333333334,1706.45,3412.866666666667,>=30d,NY_AM_L_00003077,NY_AM_LOW,SESSION,2020-03-13T15:59:00+00:00,2020-03-13T16:00:00+00:00,NY_AM,NY_PM,NY_PM,NY_PM,NY_PM,1523.9585,1519.6308224129775,4.327677587022208,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1532.6138551740444,630276,2020-03-13T16:36:00+00:00,NY_PM,1519.6308224129775,-1.0,-1.0207963736184718,SL,False,0
a5a39e146587875f1d3a921a,2020,STACK_00104520,TRANSITION_L_00003091,2020-03-17,2020-03-17,634920,634920,634921,2020-03-16T22:00:00+00:00,2020-03-16T22:00:00+00:00,2020-03-16T22:01:00+00:00,LONG,1494.1519999999998,1498.2480000000005,1496.2,4,"[""DOZ_BASE_00002783"",""DOZ_BODY_00002782"",""DOZ_LAST_00002781"",""TRANSITION_L_00003091""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_BODY"", ""DOZ_LAST"", ""TRANSITION_LOW""]","[""DOZ_BASE_00002783"",""DOZ_BODY_00002782"",""DOZ_LAST_00002781""]","[""15min""]","[""DOZ_BASE"",""DOZ_BODY"",""DOZ_LAST""]","[""TRANSITION_L_00003091""]","[""TRANSITION_LOW""]",DOZ_BODY_00002782,DOZ_BODY,15min,2020-03-16T20:15:00+00:00,2020-03-16T21:00:00+00:00,TRANSITION,TRANSITION,1.75,1.0,1.0166666666666666,4.0,1-4h,TRANSITION_L_00003091,TRANSITION_LOW,SESSION,2020-03-16T20:59:00+00:00,2020-03-16T22:00:00+00:00,TRANSITION,ASIA_CME,ASIA_CME,ASIA_CME,ASIA_CME,1502.4734999999998,1493.1965501858774,9.276949814122418,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1521.027399628245,635041,2020-03-17T00:01:00+00:00,ASIA_CME,1508.0400000000002,0.600035584058718,0.5903341194821832,TIME,False,0
02ead13f9cdede54ae7044a2,2020,STACK_00106276,NY_AM_H_00003066,2020-03-24,2020-03-24,646222,646222,646223,2020-03-24T18:22:00+00:00,2020-03-24T18:22:00+00:00,2020-03-24T18:23:00+00:00,SHORT,1633.778882212431,1636.198117787569,1634.9885,8,"[""DOZ_BASE_00005882"",""DOZ_BASE_00007595"",""DOZ_BASE_00007598"",""DOZ_BODY_00007594"",""DOZ_BODY_00007597"",""DOZ_LAST_00007593"",""DOZ_LAST_00007596"",""NY_AM_H_00003066""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_BODY"", ""DOZ_LAST"", ""NY_AM_HIGH""]","[""DOZ_BASE_00005882"",""DOZ_BASE_00007595"",""DOZ_BASE_00007598"",""DOZ_BODY_00007594"",""DOZ_BODY_00007597"",""DOZ_LAST_00007593"",""DOZ_LAST_00007596""]","[""1h"",""30min""]","[""DOZ_BASE"",""DOZ_BODY"",""DOZ_LAST""]","[""NY_AM_H_00003066""]","[""NY_AM_HIGH""]",DOZ_BODY_00007594,DOZ_BODY,1h,2020-03-12T11:00:00+00:00,2020-03-12T13:00:00+00:00,LONDON,NY_AM,295.3666666666667,293.3666666666667,293.3833333333333,293.3666666666667,7-30d,NY_AM_H_00003066,NY_AM_HIGH,SESSION,2020-03-12T15:59:00+00:00,2020-03-12T16:00:00+00:00,NY_AM,NY_PM,NY_PM,NY_PM,NY_PM,1628.585,1637.1385602298185,8.553560229818459,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1611.4778795403631,646343,2020-03-24T20:23:00+00:00,TRANSITION,1627.64,0.1104803116608463,0.099958377216958,TIME,False,0
ff0f7c3a72a7e235efe50ecc,2020,STACK_00108982,DOZ_BODY_00005959,2020-04-08,2020-04-08,666754,666754,666755,2020-04-08T00:34:00+00:00,2020-04-08T00:34:00+00:00,2020-04-08T00:35:00+00:00,LONG,1638.611,1642.115,1640.363,2,"[""DOZ_BODY_00005959"",""NY_AM_L_00003237""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""NY_AM_LOW""]","[""DOZ_BODY_00005959""]","[""30min""]","[""DOZ_BODY""]","[""NY_AM_L_00003237""]","[""NY_AM_LOW""]",DOZ_BODY_00005959,DOZ_BODY,30min,2020-04-06T13:30:00+00:00,2020-04-06T14:00:00+00:00,NY_AM,NY_AM,35.06666666666667,34.56666666666667,34.583333333333336,69.13333333333334,1-3d,NY_AM_L_00003237,NY_AM_LOW,SESSION,2020-04-06T15:59:00+00:00,2020-04-06T16:00:00+00:00,NY_AM,NY_PM,ASIA_CME,ASIA_CME,ASIA_CME,1643.48,1638.2510000000002,5.228999999999815,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1653.9379999999996,666875,2020-04-08T02:35:00+00:00,ASIA_CME,1649.725,1.194301013578187,1.1770893096194943,TIME,False,0
83b4dc49a1b212160d151edf,2020,STACK_00112159,NY_PM_H_00003368,2020-04-24,2020-04-24,690960,690967,690968,2020-04-24T20:00:00+00:00,2020-04-24T20:07:00+00:00,2020-04-24T20:08:00+00:00,SHORT,1727.1269999999995,1730.343,1728.735,2,"[""DOZ_BASE_00007640"",""NY_PM_H_00003368""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""NY_PM_HIGH""]","[""DOZ_BASE_00007640""]","[""1h""]","[""DOZ_BASE""]","[""NY_PM_H_00003368""]","[""NY_PM_HIGH""]",DOZ_BASE_00007640,DOZ_BASE,1h,2020-04-24T13:00:00+00:00,2020-04-24T16:00:00+00:00,NY_AM,NY_PM,7.0,4.0,4.133333333333334,4.0,4-12h,NY_PM_H_00003368,NY_PM_HIGH,SESSION,2020-04-24T19:59:00+00:00,2020-04-24T20:00:00+00:00,NY_PM,TRANSITION,TRANSITION,TRANSITION,TRANSITION,1726.792,1730.703,3.910999999999831,8,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1718.9700000000005,691088,2020-04-24T22:08:00+00:00,ASIA_CME,1729.39,-0.6642802352339731,-0.6872922526208316,TIME,False,0
2fbea341dcd1b8f9b8700849,2020,STACK_00119600,NY_PM_L_00003597,2020-06-03,2020-06-03,748203,748203,748204,2020-06-03T14:03:00+00:00,2020-06-03T14:03:00+00:00,2020-06-03T14:04:00+00:00,LONG,1700.0594999999998,1702.1275,1701.0935,3,"[""DOZ_BODY_00006061"",""DOZ_LAST_00006060"",""NY_PM_L_00003597""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""DOZ_LAST"", ""NY_PM_LOW""]","[""DOZ_BODY_00006061"",""DOZ_LAST_00006060""]","[""30min""]","[""DOZ_BODY"",""DOZ_LAST""]","[""NY_PM_L_00003597""]","[""NY_PM_LOW""]",DOZ_BODY_00006061,DOZ_BODY,30min,2020-05-27T15:00:00+00:00,2020-05-27T17:30:00+00:00,NY_AM,NY_PM,167.05,164.55,164.56666666666666,329.1,3-7d,NY_PM_L_00003597,NY_PM_LOW,SESSION,2020-05-27T19:59:00+00:00,2020-05-27T20:00:00+00:00,NY_PM,TRANSITION,NY_AM,NY_AM,NY_AM,1703.1235,1699.5345369657855,3.58896303421443,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1710.3014260684288,748208,2020-06-03T14:08:00+00:00,NY_AM,1699.5345369657855,-1.0,-1.0250768813002555,SL,False,0
168ef9a3c435d163ea7cfd4e,2020,STACK_00121328,DOZ_BODY_00006079,2020-06-11,2020-06-11,759732,759732,759733,2020-06-11T14:12:00+00:00,2020-06-11T14:12:00+00:00,2020-06-11T14:13:00+00:00,SHORT,1743.2015,1743.9115000000002,1743.5565,4,"[""DOZ_BODY_00003055"",""DOZ_BODY_00006079"",""PDH_00000730"",""PWH_00001222""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""PDH"", ""PWH""]","[""DOZ_BODY_00003055"",""DOZ_BODY_00006079""]","[""15min"",""30min""]","[""DOZ_BODY""]","[""PDH_00000730"",""PWH_00001222""]","[""PDH"",""PWH""]",DOZ_BODY_00006079,DOZ_BODY,30min,2020-06-02T14:30:00+00:00,2020-06-02T15:30:00+00:00,NY_AM,NY_AM,215.7,214.7,214.71666666666667,429.4,7-30d,PDH_00000730,PDH,D1,2020-06-02T20:59:00+00:00,2020-06-02T22:00:00+00:00,TRANSITION,ASIA_CME,NY_AM,NY_AM,NY_AM,1742.6765,1744.5022982668136,1.8257982668135355,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1739.024903466373,759773,2020-06-11T14:53:00+00:00,NY_AM,1744.5022982668136,-1.0,-1.0492935071940188,SL,False,0
de91dfae39ed842524a71708,2020,STACK_00123449,DOZ_BASE_00006038,2020-06-22,2020-06-22,775547,775547,775548,2020-06-22T13:47:00+00:00,2020-06-22T13:47:00+00:00,2020-06-22T13:48:00+00:00,SHORT,1761.855,1765.1565,1763.50575,7,"[""DOZ_BASE_00002987"",""DOZ_BASE_00006038"",""DOZ_BASE_00006041"",""DOZ_BASE_00006044"",""DOZ_LAST_00002985"",""DOZ_LAST_00007665"",""PDH_00000708""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_LAST"", ""PDH""]","[""DOZ_BASE_00002987"",""DOZ_BASE_00006038"",""DOZ_BASE_00006041"",""DOZ_BASE_00006044"",""DOZ_LAST_00002985"",""DOZ_LAST_00007665""]","[""15min"",""1h"",""30min""]","[""DOZ_BASE"",""DOZ_LAST""]","[""PDH_00000708""]","[""PDH""]",DOZ_BASE_00006038,DOZ_BASE,30min,2020-05-18T11:30:00+00:00,2020-05-18T12:30:00+00:00,LONDON,NY_AM,842.2833333333333,841.2833333333333,841.3,1682.5666666666666,>=30d,PDH_00000708,PDH,D1,2020-05-18T20:59:00+00:00,2020-05-18T22:00:00+00:00,TRANSITION,ASIA_CME,NY_AM,NY_AM,NY_AM,1759.9765,1765.65992344872,5.683423448720077,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1748.6096531025598,775668,2020-06-22T15:48:00+00:00,NY_AM,1759.9865,-0.001759502892969,-0.0175950289297045,TIME,False,0
ae478f200d0621e850c2b017,2020,STACK_00126459,DOZ_BODY_00003226,2020-07-06,2020-07-06,795693,795693,795694,2020-07-06T13:33:00+00:00,2020-07-06T13:33:00+00:00,2020-07-06T13:34:00+00:00,SHORT,1786.9585,1787.5015,1787.23,4,"[""DOZ_BASE_00003227"",""DOZ_BODY_00003226"",""DOZ_LAST_00003225"",""PDH_00000772""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""DOZ_BODY"", ""DOZ_LAST"", ""PDH""]","[""DOZ_BASE_00003227"",""DOZ_BODY_00003226"",""DOZ_LAST_00003225""]","[""15min""]","[""DOZ_BASE"",""DOZ_BODY"",""DOZ_LAST""]","[""PDH_00000772""]","[""PDH""]",DOZ_BODY_00003226,DOZ_BODY,15min,2020-07-01T10:15:00+00:00,2020-07-01T10:45:00+00:00,LONDON,LONDON,123.3,122.8,122.81666666666666,491.2,3-7d,PDH_00000772,PDH,D1,2020-07-01T20:59:00+00:00,2020-07-01T22:00:00+00:00,TRANSITION,ASIA_CME,NY_AM,NY_AM,NY_AM,1786.3885,1787.8623673046136,1.4738673046135773,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1783.4407653907729,795720,2020-07-06T14:00:00+00:00,NY_AM,1783.4407653907729,2.0,1.938936158147835,TP,False,0
7d4bedfaf70d84551639419a,2020,STACK_00132476,DOZ_LAST_00003387,2020-07-31,2020-07-31,830762,830762,830763,2020-07-30T22:02:00+00:00,2020-07-30T22:02:00+00:00,2020-07-30T22:03:00+00:00,LONG,1953.285,1955.3535,1954.31925,2,"[""DOZ_LAST_00003387"",""TRANSITION_L_00004057""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_LAST"", ""TRANSITION_LOW""]","[""DOZ_LAST_00003387""]","[""15min""]","[""DOZ_LAST""]","[""TRANSITION_L_00004057""]","[""TRANSITION_LOW""]",DOZ_LAST_00003387,DOZ_LAST,15min,2020-07-30T20:30:00+00:00,2020-07-30T20:45:00+00:00,TRANSITION,TRANSITION,1.5333333333333334,1.2833333333333334,1.3,5.133333333333334,1-4h,TRANSITION_L_00004057,TRANSITION_LOW,SESSION,2020-07-30T20:59:00+00:00,2020-07-30T22:00:00+00:00,TRANSITION,ASIA_CME,ASIA_CME,ASIA_CME,ASIA_CME,1955.71,1952.925,2.784999999999627,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1961.279999999999,830883,2020-07-31T00:03:00+00:00,ASIA_CME,1956.8035,0.3926391382406904,0.3603231597846717,TIME,False,0
80b3ce19f22839c4414c607e,2020,STACK_00138143,LONDON_L_00004221,2020-08-24,2020-08-24,866323,866324,866325,2020-08-24T14:43:00+00:00,2020-08-24T14:44:00+00:00,2020-08-24T14:45:00+00:00,LONG,1933.1235,1934.7795,1933.9515,2,"[""DOZ_BODY_00007837"",""LONDON_L_00004221""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""LONDON_LOW""]","[""DOZ_BODY_00007837""]","[""1h""]","[""DOZ_BODY""]","[""LONDON_L_00004221""]","[""LONDON_LOW""]",DOZ_BODY_00007837,DOZ_BODY,1h,2020-08-24T04:00:00+00:00,2020-08-24T08:00:00+00:00,ASIA_CME,LONDON,10.716666666666669,6.716666666666667,6.75,6.716666666666667,4-12h,LONDON_L_00004221,LONDON_LOW,SESSION,2020-08-24T11:59:00+00:00,2020-08-24T12:00:00+00:00,LONDON,NY_AM,NY_AM,NY_AM,NY_AM,1936.09,1932.4250166202364,3.6649833797634974,2,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1943.419966759527,866328,2020-08-24T14:48:00+00:00,NY_AM,1932.4250166202364,-1.0,-1.0245567280050825,SL,False,0
f24e2373c6ec59158a35941a,2020,STACK_00148856,DOZ_BODY_00003742,2020-10-09,2020-10-09,931786,931786,931787,2020-10-09T01:46:00+00:00,2020-10-09T01:46:00+00:00,2020-10-09T01:47:00+00:00,SHORT,1905.5085,1905.9035,1905.706,3,"[""DOZ_BODY_00003742"",""DOZ_BODY_00003745"",""NY_PM_H_00004532""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""NY_PM_HIGH""]","[""DOZ_BODY_00003742"",""DOZ_BODY_00003745""]","[""15min""]","[""DOZ_BODY""]","[""NY_PM_H_00004532""]","[""NY_PM_HIGH""]",DOZ_BODY_00003742,DOZ_BODY,15min,2020-10-06T18:45:00+00:00,2020-10-06T19:00:00+00:00,NY_PM,NY_PM,55.016666666666666,54.766666666666666,54.78333333333333,219.06666666666663,1-3d,NY_PM_H_00004532,NY_PM_HIGH,SESSION,2020-10-06T19:59:00+00:00,2020-10-06T20:00:00+00:00,NY_PM,TRANSITION,ASIA_CME,ASIA_CME,ASIA_CME,1905.0815,1906.2635,1.181999999999789,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1902.7175000000004,931798,2020-10-09T01:58:00+00:00,ASIA_CME,1906.2635,-1.0,-1.076142131979709,SL,False,0
64456b4a2c38640c21229e0f,2020,STACK_00150138,DOZ_BODY_00007930,2020-10-14,2020-10-14,940080,940080,940081,2020-10-14T20:00:00+00:00,2020-10-14T20:00:00+00:00,2020-10-14T20:01:00+00:00,LONG,1898.5515,1899.3335,1898.9425,3,"[""DOZ_BODY_00007930"",""NY_AM_L_00004591"",""NY_PM_L_00004593""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""NY_AM_LOW"", ""NY_PM_LOW""]","[""DOZ_BODY_00007930""]","[""1h""]","[""DOZ_BODY""]","[""NY_AM_L_00004591"",""NY_PM_L_00004593""]","[""NY_AM_LOW"",""NY_PM_LOW""]",DOZ_BODY_00007930,DOZ_BODY,1h,2020-10-14T10:00:00+00:00,2020-10-14T13:00:00+00:00,LONDON,NY_AM,10.0,7.0,7.016666666666667,7.0,4-12h,NY_PM_L_00004593,NY_PM_LOW,SESSION,2020-10-14T19:59:00+00:00,2020-10-14T20:00:00+00:00,NY_PM,TRANSITION,TRANSITION,TRANSITION,TRANSITION,1901.7385,1898.1915,3.546999999999798,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1908.8324999999995,940201,2020-10-14T22:01:00+00:00,ASIA_CME,1902.4185,0.1917113053284754,0.1663377502114737,TIME,False,0
cf2c148f4db9c65461cab9c4,2020,STACK_00151339,DOZ_BODY_00006511,2020-10-20,2020-10-20,948263,948263,948264,2020-10-20T12:23:00+00:00,2020-10-20T12:23:00+00:00,2020-10-20T12:24:00+00:00,LONG,1900.005,1900.4985,1900.25175,2,"[""DOZ_BODY_00006511"",""LONDON_L_00004629""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BODY"", ""LONDON_LOW""]","[""DOZ_BODY_00006511""]","[""30min""]","[""DOZ_BODY""]","[""LONDON_L_00004629""]","[""LONDON_LOW""]",DOZ_BODY_00006511,DOZ_BODY,30min,2020-10-20T08:00:00+00:00,2020-10-20T09:30:00+00:00,LONDON,LONDON,4.383333333333334,2.8833333333333333,2.9,5.766666666666667,1-4h,LONDON_L_00004629,LONDON_LOW,SESSION,2020-10-20T11:59:00+00:00,2020-10-20T12:00:00+00:00,LONDON,NY_AM,NY_AM,NY_AM,NY_AM,1901.2565,1899.645,1.6114999999997508,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1904.4794999999997,948278,2020-10-20T12:38:00+00:00,NY_AM,1904.4794999999997,2.0,1.9441514117281948,TP,False,0
22dcf38e205fb3eb0720dd49,2020,STACK_00155219,DOZ_LAST_00003825,2020-11-05,2020-11-05,971267,971267,971268,2020-11-05T11:47:00+00:00,2020-11-05T11:47:00+00:00,2020-11-05T11:48:00+00:00,SHORT,1920.4815,1921.645,1921.06325,2,"[""DOZ_LAST_00003825"",""LONDON_H_00004648""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_LAST"", ""LONDON_HIGH""]","[""DOZ_LAST_00003825""]","[""15min""]","[""DOZ_LAST""]","[""LONDON_H_00004648""]","[""LONDON_HIGH""]",DOZ_LAST_00003825,DOZ_LAST,15min,2020-10-22T01:00:00+00:00,2020-10-22T02:15:00+00:00,ASIA_CME,ASIA_CME,346.78333333333336,345.53333333333336,345.55,1382.1333333333334,7-30d,LONDON_H_00004648,LONDON_HIGH,SESSION,2020-10-22T11:59:00+00:00,2020-10-22T12:00:00+00:00,LONDON,NY_AM,LONDON,LONDON,LONDON,1919.195,1922.0407316578717,2.8457316578712835,1,S18_C9_STRESS,stress,0.18,9.0,4d689086065897a3b086fe2140faf50c7af2bdf24088ace67d3c32c7e6c28cfd,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1913.5035366842576,971312,2020-11-05T12:32:00+00:00,LONDON,1922.0407316578717,-1.0,-1.0316263129557772,SL,False,0
b57db318a9241a1a09643587,2021,STACK_00082292,LONDON_L_00002577,2021-01-06,2021-01-06,535004,535004,535005,2021-01-06T12:44:00+00:00,2021-01-06T12:44:00+00:00,2021-01-06T12:45:00+00:00,LONG,1923.7575,1925.5855,1924.6715,2,"[""DOZ_BASE_00005270"",""LONDON_L_00002577""]","[""DISPLACEMENT_ORIGIN"", ""OBJECTIVE_LIQUIDITY""]","[""DOZ_BASE"", ""LONDON_LOW""]","[""DOZ_BASE_00005270""]","[""30min""]","[""DOZ_BASE""]","[""LONDON_L_00002577""]","[""LONDON_LOW""]",DOZ_BASE_00005270,DOZ_BASE,30min,2021-01-04T07:00:00+00:00,2021-01-04T08:30:00+00:00,ASIA_CME,LONDON,53.73333333333333,52.23333333333333,52.25,104.46666666666668,1-3d,LONDON_L_00002577,LONDON_LOW,SESSION,2021-01-04T12:59:00+00:00,2021-01-04T13:00:00+00:00,LONDON,NY_AM,LONDON,LONDON,LONDON,1930.3115,1923.054406877552,7.257093122447941,1,S18_C9_STRESS,stress,0.18,9.0,d144f0f80399719bdcf1790765ac78729fcc655f1e7c29742e3a51f4c21a0e10,e323b6b4eb654c16dda1a68559b1e52d4f5cea31,6efa3789458a6584054fb3ee923dfccca2e15e9d,2.0,1944.825686244896,535125,2021-01-06T14:45:00+00:00,NY_AM,1930.155,-0.0215651084200585,-0.0339667682143373,TIME,False,0
