sample,entry_model,target_r,trades,tp_pct,sl_pct,time_pct,ambiguous_same_bar_pct,avg_gross_R,pf_gross,avg_net_R_legacy22,pf_net_legacy22,avg_net_R_cost1_5x,pf_net_cost1_5x,median_risk_price,median_entry_delay_minutes,median_legacy_commission_R
MEMORY_ONLY,TOUCH_NEXT_OPEN,3.0,1323,15.419501133786847,69.69009826152683,14.890400604686318,0.15117157974300832,-0.13667553228947749,0.8096514032989954,-0.20341596221774197,0.735799413688985,-0.23678617718187422,0.7025088718086636,4.066442996742808,1.0,0.0541013362725651
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,0.5,66,51.515151515151516,46.96969696969697,1.5151515151515151,4.545454545454546,-0.21600494754904087,0.5438898899140779,-0.2730945598039802,0.45448735920184447,-0.3016393659314498,0.41331244800609207,3.6030000000000655,10.0,0.061064183567565794
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,1.0,66,45.45454545454545,53.03030303030303,1.5151515151515151,4.545454545454546,-0.0796413111854055,0.8509111114416278,-0.1367309234403448,0.7577451348067695,-0.16527572956781442,0.7148061767263985,3.6030000000000655,10.0,0.061064183567565794
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,1.5,66,33.33333333333333,65.15151515151516,1.5151515151515151,4.545454545454546,-0.1553988869429823,0.7628941854512155,-0.21248849919792154,0.6929248011921125,-0.24103330532539122,0.6606425274202218,3.6030000000000655,10.0,0.061064183567565794
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,2.0,66,27.27272727272727,68.18181818181817,4.545454545454546,4.545454545454546,-0.12310392383262259,0.8231270841957344,-0.18019353608756186,0.7549871793337128,-0.2087383422150315,0.7235864947795402,3.6030000000000655,10.0,0.061064183567565794
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,2.5,66,22.727272727272727,72.72727272727273,4.545454545454546,4.545454545454546,-0.1458311965598953,0.8033179766905924,-0.20292080881483457,0.7411647708807021,-0.23146561494230425,0.7125496439160935,3.6030000000000655,10.0,0.061064183567565794
OBJECTIVE_LIQUIDITY_ONLY,ACCEPTANCE_RETEST,3.0,66,18.181818181818183,75.75757575757575,6.0606060606060606,4.545454545454546,-0.19844797570505873,0.7428629953369047,-0.255537587959998,0.6870480731884946,-0.2840823940874676,0.6614584840377717,3.6030000000000655,10.0,0.061064183567565794
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,0.5,1586,59.394703656998736,34.867591424968474,5.737704918032787,0.0,-0.06250517926819528,0.8279221540983357,-0.1094263986922061,0.7130746396023918,-0.13288700840421155,0.6596596983079208,4.5697500000005675,1.0,0.04814270174009545
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.0,1586,41.172761664564945,46.34300126103405,12.484237074401008,0.0,-0.05498559231350614,0.8871038388085042,-0.10190681173751696,0.8009985571980841,-0.1253674214495224,0.7610444470948831,4.5697500000005675,1.0,0.04814270174009545
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,1.5,1586,29.94955863808323,50.945775535939475,19.104665825977303,0.0,-0.034162352826779006,0.9365623998810799,-0.08108357225078985,0.8569040190541924,-0.10454418196279527,0.8199873831313015,4.5697500000005675,1.0,0.04814270174009545
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.0,1586,22.06809583858764,53.0264817150063,24.905422446406053,0.0,-0.014184811040421035,0.9747529981352336,-0.06110603046443188,0.8966575243944703,-0.0845666401764373,0.8604775259269068,4.5697500000005675,1.0,0.04814270174009545
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,2.5,1586,15.636822194199244,54.03530895334174,30.327868852459016,0.0,-0.015615883452497628,0.9728001968339763,-0.06253710287650846,0.8965304762566,-0.08599771258851387,0.8612120820720846,4.5697500000005675,1.0,0.04814270174009545
OBJECTIVE_LIQUIDITY_ONLY,CLEAN_REJECTION,3.0,1586,10.970996216897856,55.10718789407314,33.921815889029006,0.0,-0.028792061084905844,0.9508355158806974,-0.07571328050891668,0.8772006743027325,-0.0991738902209221,0.8431127365976896,4.5697500000005675,1.0,0.04814270174009545
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,0.5,457,56.89277899343544,40.70021881838075,2.4070021881838075,0.0,-0.12917148313058874,0.6881294025688691,-0.16340949314143163,0.6194785633664392,-0.1805284981468531,0.5869499964961769,6.434999999999945,6.0,0.034188034188034476
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,1.0,457,33.04157549234136,57.11159737417943,9.846827133479213,0.0,-0.23881973818643534,0.5925758562692632,-0.2730577481972783,0.5508619971251875,-0.29017675320269976,0.5311573439766857,6.434999999999945,6.0,0.034188034188034476
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,1.5,457,24.070021881838073,60.83150984682714,15.098468271334792,0.0,-0.22545986593424233,0.6396742739767732,-0.25969787594508525,0.6001214004023592,-0.2768168809505067,0.5814529680185173,6.434999999999945,6.0,0.034188034188034476
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,2.0,457,16.630196936542667,63.67614879649891,19.693654266958426,0.0,-0.23675287948468668,0.6389641672739542,-0.2709908894955296,0.6018738500414044,-0.2881098945009511,0.5843694890679128,6.434999999999945,6.0,0.034188034188034476
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,2.5,457,12.691466083150985,64.11378555798687,23.194748358862142,0.0,-0.20921158793271596,0.6830782561820785,-0.24344959794355892,0.6446886022124245,-0.2605686029489803,0.6265637575145253,6.434999999999945,6.0,0.034188034188034476
OBJECTIVE_LIQUIDITY_ONLY,FAILED_AUCTION,3.0,457,8.752735229759299,65.20787746170679,26.039387308533918,0.0,-0.22255654745388662,0.6691434928698936,-0.2567945574647295,0.6322044432784307,-0.27391356247015103,0.614767050153682,6.434999999999945,6.0,0.034188034188034476
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,0.5,1329,49.36042136945071,50.41384499623778,0.2257336343115124,22.34762979683973,-0.28665890346055467,0.46266436871700795,-0.3742039401478528,0.3520581268702002,-0.4179764584915018,0.3028613658107516,2.4399999999996,2.0,0.09016393442624429
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,1.0,1329,37.84800601956358,61.47479307750188,0.6772009029345373,21.51993980436418,-0.2647122564134694,0.5891616974461572,-0.3522572931007674,0.4956365380402136,-0.39602981144441646,0.45411241067063246,2.4399999999996,2.0,0.09016393442624429
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,1.5,1329,30.02257336343115,68.32204665161777,1.655379984951091,20.993227990970656,-0.2562368826494067,0.6409094010595545,-0.34378191933670477,0.5557812211021077,-0.3875544376803538,0.5180139173931726,2.4399999999996,2.0,0.09016393442624429
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,2.0,1329,24.830699774266364,72.91196388261851,2.2573363431151243,20.91798344620015,-0.2531387991794364,0.6669787386848858,-0.34068383586673445,0.5869640925741602,-0.3844563542103835,0.5514961946066468,2.4399999999996,2.0,0.09016393442624429
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,2.5,1329,19.337848006019563,77.20090293453724,3.4612490594431904,20.91798344620015,-0.2966492663615916,0.6311022588523837,-0.3841943030488897,0.5599395042441738,-0.4279668213925388,0.5284198831594523,2.4399999999996,2.0,0.09016393442624429
OBJECTIVE_LIQUIDITY_ONLY,PASSIVE_TOUCH,3.0,1329,15.500376222723853,79.83446200150489,4.6651617757712565,20.91798344620015,-0.3264222083144097,0.6074237725347549,-0.41396724500170773,0.5414985573397082,-0.45773976334535676,0.512306104233225,2.4399999999996,2.0,0.09016393442624429
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,0.5,2270,58.370044052863435,37.31277533039648,4.317180616740088,1.762114537444934,-0.12019307556708578,0.7103258004780221,-0.18634539700461053,0.5833514248259632,-0.21942155772337293,0.5265197097158181,3.9557499999984884,1.0,0.05561524563191921
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,1.0,2270,42.37885462555066,48.89867841409692,8.722466960352424,1.3656387665198237,-0.09883787471292318,0.8156034748934011,-0.16499019615044797,0.7134227241028209,-0.19806635686921034,0.6674632060970581,3.9557499999984884,1.0,0.05561524563191921
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,1.5,2270,30.176211453744493,56.079295154185026,13.744493392070483,1.013215859030837,-0.1188727142422649,0.8058230193345057,-0.1850250356797897,0.7183931368876145,-0.21810119639855208,0.6790230945017935,3.9557499999984884,1.0,0.05561524563191921
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,2.0,2270,22.819383259911895,59.33920704845816,17.841409691629956,1.013215859030837,-0.11278998343126632,0.8254484311151924,-0.1789423048687911,0.7419693452610381,-0.2120184655875535,0.7043806589823662,3.9557499999984884,1.0,0.05561524563191921
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,2.5,2270,17.665198237885463,61.013215859030836,21.3215859030837,0.7929515418502203,-0.10842628559242293,0.8368010512858485,-0.1745786070299477,0.7552046136895786,-0.20765476774871008,0.7184723767289308,3.9557499999984884,1.0,0.05561524563191921
OBJECTIVE_LIQUIDITY_ONLY,TOUCH_NEXT_OPEN,3.0,2270,13.083700440528634,62.24669603524229,24.669603524229075,0.6607929515418502,-0.11771200037375208,0.8261963547703707,-0.18386432181127685,0.7470690024150751,-0.21694048253003925,0.7114487708080847,3.9557499999984884,1.0,0.05561524563191921
